Gene,ds_1_1,ds_1_2,ds_1_3,ds_2_1,ds_2_2,ds_2_3,ds_3_1,ds_3_2,ds_3_3,ds_4_1,ds_4_2,ds_4_3,ds_5_1,ds_5_2,ds_5_3,ds_6_1,ds_6_2,ds_6_3,ds_7_1,ds_7_2,ds_7_3,ds_8_1,ds_8_2,ds_8_3,ds_9_1,ds_9_2,ds_9_3,ds_10_1,ds_10_2,ds_10_3,ds_11_1,ds_11_2,ds_11_3,ds_12_1,ds_12_2,ds_12_3
Gene_04823,13.800313482490564,13.897143973547198,13.670849377488805,21.065632120101007,21.47846525012885,21.534990242271004,28.99992187679512,28.9590571647167,28.531823096897465,27.585745339114165,28.0157888967457,27.79825938307742,19.6058413094557,19.705014006236325,19.57339853893827,13.07996602283016,12.967503879202754,13.334724624226375,15.746092832146914,15.48240055288869,15.725639101173897,24.01133050817236,24.419304096634775,24.189879537802607,29.66147324685408,29.1167114648205,30.159847006921673,25.676752833803224,25.435530574002133,25.76571741986641,16.860149806378214,16.55719756486683,16.908392972871,12.895561888898152,12.92652650199935,12.898318621179161
Gene_04824,39.59416406193894,40.00759681062719,40.12293469712432,30.878715856686743,31.264684142402746,31.065124766462418,38.107399253207305,37.78197879656092,37.70887747015256,48.36811151115705,48.58135447711663,47.98436635946587,43.47706705874893,43.7368731229362,43.336575723271864,31.712281549149775,32.2296030765284,31.874524371651226,33.918816163342335,34.07700190064587,34.53366148460182,46.36812942696424,46.24703375973994,46.80168646648967,46.14080358596748,46.18775731487948,46.45102833838952,34.59073613085426,35.360838833796215,35.33983727698853,31.810218105203106,31.73503017255867,32.275047663924084,43.916206336008806,43.74924696503861,43.26704050971772
Gene_04825,33.09551005095581,32.803930580660165,33.605972191504925,33.2741849055442,33.176388238369626,33.41347788051571,31.421683384594164,31.689789552737814,31.20065229623778,30.286891109244053,29.548861609947238,30.48782034071952,28.03570103459321,27.748934965978552,28.63593165810667,26.390648055617408,26.221064241816304,26.47752571716375,24.909333313539953,25.85040064498162,25.61074388277394,24.263709006751014,24.07682782015106,24.64860662311843,24.543244505811845,24.510361431989487,24.669771672985874,25.664194717522065,25.871890879541336,25.871675407654106,27.499417236387224,27.223121204269894,27.044526723633798,29.432592189641856,30.07423163732215,29.2655166829198
Gene_04826,18.645386162184387,18.887036559068765,18.55782165225053,18.88628522646538,18.6388027536208,19.204699330973803,21.23196949446104,21.371829219671223,21.346038956497704,22.859108685423386,22.79333411418979,22.875827954047168,21.106907363620575,20.615190098563357,20.78736517180014,18.530549249973863,18.57126396603822,18.581872629140246,19.087294420033594,18.832622475113375,18.914898727257906,21.49815330963616,21.863521141054253,21.825959905732226,22.621366662928093,22.712609366540498,22.643151954955513,20.798298606517342,20.76789845680692,20.72762638862941,18.53178793543361,18.55339434370781,18.35164966022026,19.254752689599922,19.1237924394248,19.03642897473385
Gene_04827,27.249294358135675,27.386562675858265,26.825048440987366,25.04190622627197,25.24317305598966,25.462702226437376,22.490367907127318,22.292346406200934,22.699332378182504,20.77965563419757,21.281208665806663,20.96095862728121,21.183216784744005,21.05523153389156,21.059786307707636,22.618524562553873,22.356354714138394,22.763991594607834,25.029831773787887,25.239049910646123,25.134034993795193,27.615208491607323,27.33492818154003,27.26823381071967,27.99413787102741,28.171506303237745,28.140658549005714,27.962738149440796,27.261413566932056,27.48823150810927,25.255865764281165,25.058974746744184,25.81682148610696,22.710978263640296,22.973304318697828,22.73698874639394
Gene_04828,31.733857991959805,32.63539954200051,32.39272058880058,27.621567113446144,27.671211358701512,27.85976858902929,27.93678422956512,28.112645629880987,28.21412035084544,32.377922485480475,32.476538565758396,32.02826069301833,33.55691469580882,34.05763868863272,34.21350454707625,29.298220674257614,29.80808226604151,29.56103259922421,27.67466943990587,27.14504703854745,26.88494810780005,30.205086098609506,29.976465068472553,29.959020456233965,33.43403978612225,33.530728572777605,33.30678666141256,32.73254667911696,32.05451221995703,32.65933557883185,27.77511858946251,28.948523060883392,28.737278424294256,27.823707882491547,28.118520180341303,28.202180956204252
Gene_04829,15.284799994014488,15.356566198698557,15.6716491761275,21.374627471388624,21.852800616248633,21.443917458309134,29.34002346537494,28.87342160649403,28.974341296749586,26.60296358393363,26.696584459370897,26.877092590501544,17.97043355173068,17.88866260106319,18.14936649901797,16.1026616214359,16.08194477231238,16.060728141343777,23.84553324020001,24.076377671386894,23.52057640673656,29.9624764703654,29.103259204406296,29.5555683300411,24.329492264795743,24.14497199332884,24.280643550222695,16.32453800240661,16.09171413785186,16.24080276909648,17.758423244980058,17.39102310249237,17.550020578118257,26.738007415552087,25.995964328929666,26.29556378598839
Gene_04830,33.84035818975796,33.70585811150575,33.47322415273639,32.7606231097364,33.0281429560937,32.36694125205798,33.40645126951476,32.366510753111676,33.09695811322914,34.7450561636571,35.31913664210203,34.740976009091014,38.42741542403873,38.11850629569452,38.26857181483582,38.808432230891626,39.68591261904402,39.08756669689203,38.18216573402552,39.16229175770313,39.12054385624675,36.94016930436214,36.874313056640815,36.92964238831386,34.06670534778773,34.95911933532853,35.04434223075398,32.6440793066609,32.45327960199232,32.583523985533766,32.71784878804054,32.40905483909168,32.682657818192816,33.83638159873579,34.64908992707154,33.90222257733152
Gene_04831,33.5291189910317,33.658396103103776,32.97629911337884,28.49504250895062,28.91987558769215,28.57084984662854,22.94431645330419,23.171969623587156,22.756201851732644,27.19159856852656,27.75579110755198,27.983292525463884,33.40311291351261,33.67296014910026,32.104803838376164,27.656611004495648,27.825257891856893,27.72877543547685,23.20169728882032,22.44391251132861,22.775161248783274,29.276400513322876,28.305794283240076,28.137656056727153,32.805892763508886,32.810211646905636,33.47665198043966,27.678671755435445,27.356604416836728,27.351471007840253,22.826379743735128,22.657697281471155,23.25092054443703,29.480120510045914,29.09538225077708,28.947482371395218
Gene_04832,36.289312269761446,35.85762764047617,36.78911135469463,31.606380756096357,31.944003318510696,31.68587560792959,34.19163513394693,34.99072411272274,34.6042901318931,42.99907380962067,41.84272430573992,42.08415954392218,46.359595621275496,47.34358258522828,46.90456028851636,44.943597786928294,44.693269666773396,44.18257019376175,37.69391801088999,37.372091271920006,37.605983348159995,32.78222947130741,32.435457562590024,31.818643893158928,34.06676670069846,33.818137817382116,33.22554554936528,41.27744342785359,41.58181061580365,40.40533179223673,46.45782738702503,46.612521872888436,46.327153663178436,45.58756967488984,44.94690618563938,45.71790770868327
Gene_04833,29.696785193048733,29.496191481532957,29.500015837734523,27.345770508895672,27.354021718156442,27.69133489125977,25.733332273321274,26.31218996127664,25.974841792584005,24.93016913941984,25.19542938445338,25.148365089077227,25.47566584271291,25.414356792449155,25.7675506158072,26.603299219677698,26.919484597343484,26.744204891567307,28.21443136623652,28.3623665921351,28.94356881695087,31.204220860281392,30.10382175599497,30.31100787770576,32.02360856358905,31.7648206632268,31.779358553087114,32.594863021657375,32.51726777083917,32.065870406429624,32.22371773211375,31.973000714402996,31.677106801509634,30.724174944649892,30.932437365079956,30.769224488206774
Gene_04834,27.586622279637048,26.646471174832108,26.99631450563621,24.95427296147005,25.239048841993927,25.029252173428294,29.059888124340016,29.570613260529402,29.45321762538603,31.39690278089181,31.054646106173603,31.56638965114152,27.315554604655546,26.93063697076206,27.582704881274978,25.418481931650355,24.825417442843094,25.312986767834634,30.171568415091656,29.847721319963373,30.233081142879215,31.346977047832773,30.757827345903543,31.014580778148876,26.54264165063183,26.557184320670004,26.499947601980214,25.189217748539228,25.72018951730807,25.920322407213686,29.907519191369854,30.086540073277877,29.943723456764566,31.247604762754275,30.938151445535315,31.46766634761326
Gene_04835,21.186731404145046,20.925884606095256,20.62433361465217,17.71787705099023,17.006991490640385,17.455463651080386,21.73509863571681,21.603905549185654,21.270289130444187,25.847356875777397,25.534286152844018,25.9017068897978,22.603139510053357,22.86686939294256,22.62724152831837,17.635263056191597,17.73116546118348,18.109283173785666,19.373424442120484,19.45468702514932,19.848984914715867,25.392047998544648,24.87294158954824,25.392080722713057,24.407527525396432,24.467177070965167,24.268839271665296,19.277281463351997,19.156780503947207,18.840125951917827,18.095560757595504,18.34524484255304,18.31534608801964,23.460012448910454,23.747671899246626,23.606494806089977
Gene_04836,17.62942234597952,17.350587744477597,17.322063818175206,14.27861202689166,14.30968361327391,14.450672991140442,16.39015951859779,16.16301460383033,16.297857549835413,20.991900652293953,21.476121042156198,21.631037887529352,24.869800773865737,25.08723902148413,25.559524836761078,25.067789167865786,24.71892105853514,24.421079518313828,20.182558210207347,20.09854533295341,20.576179815262268,15.613606247868653,15.811653173269821,15.380260859648933,14.683894525219477,14.662762804361625,14.736938485021005,18.351217364749875,18.56963276014057,18.219129695927514,23.775292983950614,23.80887874775541,23.60801073947183,26.159388595322593,25.500404774162774,26.159009649878335
Gene_04837,31.37062276566546,31.35827178368628,31.817268090525737,39.71160271819687,39.905260535076465,39.18864869439747,46.61317929031068,46.700588173769695,47.23389717384042,47.1240023131841,47.263040322540135,48.14501165640892,41.47276834479933,41.19810389070939,41.05032585368238,32.883937529380106,33.048316918885725,33.128674091696475,29.789684333207717,29.135282561293128,29.478409865352365,33.269170425239466,32.9284809788615,33.15527101217849,41.372985225225435,41.57316469489373,41.63109363215261,47.5313896445688,47.881074235363975,48.0294312687247,46.922874636052214,46.22972746122253,44.538304206755406,38.46877133741799,38.666426880343366,38.8714346924403
Gene_04838,22.95838949652836,22.94689032762361,22.88837018548857,24.404755545497675,24.626763343598007,24.67876342036106,27.18000037514644,26.83287788633952,27.002705208222178,29.29708970385567,30.098024574058897,29.91960676930009,32.40977937054823,32.61107769996239,32.10596812166166,34.191773673731475,33.75267832695325,34.37934827227143,34.93774300224206,35.353923706568736,35.16362353486112,35.15283454770337,35.76966862639253,35.56557304573998,34.34961461299948,34.53797573924338,34.12188974984654,32.51474753562459,32.28715060036379,32.756126967644505,30.106160935930273,30.11901293304037,29.939861295418837,27.710584275921335,27.538785967630115,27.283694496482592
Gene_04839,16.115768039578306,16.311691378376175,16.040518130055258,16.785060625559545,16.69712401442506,16.94908981609869,25.244149021502007,25.081075918472298,24.91278606233624,26.61045018909517,26.58616849638032,26.062784969273636,18.694369677259147,18.581664198417833,18.834620013370035,15.466676796185158,15.426925514728833,15.503900827234713,22.313721000124257,22.250666148339555,21.426090595291853,26.924161183863955,26.651916610038274,27.121792053024954,21.57086280814203,21.708583523331832,21.278322965898667,15.347617741738121,15.053802465249847,15.160435814391004,18.968410924784614,18.995550098270563,18.83746548170242,26.532913360917334,26.038373539351763,26.07580688821785
Gene_04840,41.02817240993679,41.27067093066412,41.35094734041815,38.228424906982134,37.250250630794916,37.60739227478249,32.04561498560505,31.949674579221398,32.751906805685,28.023337454546706,27.492045577164767,28.079055409995767,26.633035746091984,26.80408552842485,27.116141069177345,30.04928034985476,30.110417592553922,29.927231843006613,36.04072709161875,35.353488548536,35.74358885168119,40.38131528987054,40.11020035780335,40.36086940027224,42.0951005828073,40.83592145867536,40.81173236507101,38.107354028196944,38.3974995124582,38.31860468037393,33.15267257095473,32.863993052554534,33.01438556462277,28.31356952874178,28.082320219892853,28.073159449242063
Gene_04841,42.51517679273372,41.73697606151213,42.120868273574864,35.828512228173324,35.37217944798783,35.7608725100712,31.84691050967673,31.55515896775183,31.394137415157335,32.90935979742917,33.2100233106231,32.6625089284107,38.20992942267075,40.254243981282535,39.115721832661855,43.979952731967664,44.87251905468711,44.99123311189427,44.34445281662441,43.835406397429665,43.70381435148466,38.92564490396895,38.448364720206975,38.41418060932199,32.63252950151583,33.33040999695926,33.298169487618026,31.962233402831963,31.75844899438723,31.095977281419344,35.69714329603645,35.62315600281052,36.111311481259705,42.225786770061795,42.90430169927512,41.982702151412724
Gene_04842,27.726747859686697,26.976617227466576,27.435192233657123,30.375247180264775,30.092127063260467,30.25351181611671,33.93638951298405,33.2631659702796,33.445729975181614,35.396789561836016,34.619606664871306,35.42997085735558,34.52909032802679,34.34133300431386,33.556082638787466,31.82603477669363,30.875672825236364,31.43703948888186,28.397337291295905,27.657491328005626,28.424271581334366,27.280396221064933,26.89273944056202,26.945375039337666,27.70825650756656,28.007654030107233,27.45920690102691,30.714063747586152,30.669161339588566,30.717670766141467,34.03654082183409,34.05480613354261,34.522714253623946,34.472659203383195,35.639275856992526,35.17826069232488
Gene_04843,20.52877991908061,20.537571939296438,20.989647539705953,21.869037674466153,21.878192024099803,21.797666599425057,25.734402335736945,25.613382410497593,26.04829270640887,31.47838612568011,30.533095208676155,31.633660036748466,34.14269506421371,34.98638969443116,35.17616625607021,34.934416323024344,34.834313970227505,34.57855808129286,31.698796515190235,31.66890149547429,31.681602150308212,26.632590512054005,26.999233837364702,26.522101151652688,22.091785136253886,21.76835696575022,21.921915019861824,20.70034535065974,20.55018699366725,20.696260115278502,22.225309066980806,22.51640275857282,22.72832588252029,27.157241429027692,27.484852763225057,27.643255113186004
Gene_04844,24.794640724504976,24.878453458259834,24.587008410443747,25.23937667662685,25.396348957425772,25.180824872681,26.76942124282274,26.49153258732421,27.46610772988245,28.446907662717894,28.88750477275137,28.476749091185585,30.70557293337759,30.618623836110277,30.377975671623524,32.510470975259146,32.00428810983709,31.5264575333675,31.681539849990244,32.08516363728434,32.00289041818206,30.84105282790463,30.732396815857644,30.89321700255667,29.047868851069406,29.352509148661138,29.05807210168726,27.0014453096102,26.518464205329224,26.51412737625067,25.06824809822054,25.555721585588575,25.52161784170376,24.689408044433705,24.87853483641231,24.94303519481378
Gene_04845,34.22880683179708,34.07982090308887,33.81601035143136,33.024565842564954,33.6678652308203,32.69286325056856,36.64803185505878,36.162908052890444,36.081943593717234,37.09064802900952,37.1725573287174,37.831168302798176,34.6207011679309,34.32044964606909,34.19748011012756,32.37239900604146,32.56487911235265,32.94188871033682,35.70137322225227,35.44177624150846,35.668493824481764,37.63659233591474,37.76129738713008,37.63350163036762,34.97009788313238,35.69139718129285,35.188980112279424,33.05017543961603,32.861483613417086,33.24607347205631,34.38998402972217,34.5093200992178,34.904673331862,37.95377489154005,37.44850403002934,37.76040743701918
Gene_04846,33.49306018713128,33.493064432669684,33.87503057647824,36.45933410670607,36.963897603636696,37.0715895014773,42.65242737737024,42.88071159802447,42.33665070409446,42.32678758502703,41.22115449919142,41.15600425965018,35.81807108302958,35.83741271228146,36.60128157508278,34.20006445442901,33.84098197615986,33.822200675743176,38.029397349823064,38.02440595071973,37.98884827528011,42.55409929300879,41.99151926160665,42.29084484844245,40.95191478903021,40.75297515493761,40.98541248536278,35.63276124483783,35.2315456776472,35.27264459254847,33.99851014471886,33.67811838176428,33.57827340250046,38.283978908805395,38.24731072385129,37.72728305535559
Gene_04847,40.33938412580557,41.16860767359633,40.315856989197066,32.96362505125835,33.00625644746033,33.10114866653828,32.851856076455924,32.61681627336652,33.219159737987674,39.591803365938475,41.19185540283225,40.46971873581666,38.579596993562035,39.181587408544466,38.19273488346861,31.800879420109105,31.720508193757393,31.862285663036,34.558601522718654,34.627059905385735,34.327194300746555,41.17379927875556,41.524896263316286,41.231957781525736,36.2801735201917,37.09660488583071,37.21046930728215,30.6594752678912,31.403396232214494,31.53997510209802,36.28402271981811,37.2389575649928,36.71171929765742,41.544157762362666,41.78047042357083,40.921029273443544
Gene_04848,28.34434554021162,27.738613191310932,28.40464711618936,29.121022264825182,29.717357126297802,29.595979181290293,33.629502869689944,33.01763044873264,33.96023173870417,37.061849354688775,36.49588456411623,36.886190452387304,35.16531023448397,34.95061723816136,35.1309259597982,31.307957785394148,31.22769046439195,31.57862484502928,28.000036227594265,27.8223799587737,28.34312844184123,29.461446790059597,28.968921258762467,29.127023432826437,33.49067165701296,32.966963291370924,32.92629904277486,36.25039039863653,37.03199025527481,36.13086232542346,34.88929240363106,36.27688037496535,35.39215156208404,31.617485985715877,32.648221041616324,32.06124801205449
Gene_04849,37.0338753822102,36.66324339266924,36.540287995600906,32.86650190693087,32.25595424078708,32.47943620255908,30.240979380285534,29.695185291659428,29.711072570753164,30.468876716379604,29.66896522982528,30.104256020219523,32.91168504385799,32.8899838099278,33.40587563951239,37.81474999655086,37.016801744253605,37.023748568358016,41.9201686778691,41.90521718888353,41.65063501224873,45.00475581033038,44.77864662578655,44.70289551722346,44.62431219828738,44.54116156177539,45.178456398156285,42.26711210930488,42.09683152154796,42.02293778216364,38.2304633646452,38.19979097808114,38.120770974416985,33.823541969304735,33.81008126448464,33.58020153748448
Gene_04850,17.089612261495073,17.03162613097377,17.06407880495862,22.046291998091935,21.931774480326773,21.57888305072388,24.52629182184227,24.49693460547828,24.49376062316956,21.17210385567585,21.164550170216717,21.0477737911193,16.97948792054578,16.98417852691735,16.992648911978893,18.085313571660585,18.020299583341515,18.22986741080648,23.5614400718665,23.38877389551852,23.195166915671482,24.175424789483127,23.849603532488175,23.840181976075453,19.638021385661585,19.182903585816508,19.211746209199354,16.826402020497707,16.606741325221186,16.733460959245665,20.098181357142366,19.985519882013556,20.45371531423763,24.651578606995592,24.778561789711368,24.124563445328672
Gene_04851,28.901629306796718,29.20014923213974,29.519609636938682,27.423909921909388,27.390739810664478,27.669565886315983,20.8908880676565,20.872919452493786,20.855819377841506,22.022292677847055,22.413936338267586,22.495011121024447,29.223190829347228,28.95170559793457,28.61066597389914,28.071470974522065,27.948647975698794,27.29713082525392,20.926828420228503,20.786046692206504,20.923432039107237,22.28769813744894,22.3406966622255,22.406490403795477,28.64330748046613,29.120671121510984,29.321084138312266,27.74707926080713,28.01398881221731,27.33423445891478,21.252153037251592,20.817406543121585,20.963694437466554,22.366921309278325,22.580305314936844,22.27376107120156
Gene_04852,39.7789992146878,39.12653802203872,39.44796294223208,36.81171530093037,36.71438718119248,35.98670819315602,31.72506459443277,32.245156209538045,32.38325635323179,30.103299065585684,30.062897141480036,30.28547563653256,31.8792568975169,30.777253834230045,31.72861846120456,35.79634929314655,35.48565449122007,35.721647936074575,39.05017975362219,39.3138638676096,39.825386282130125,39.05114453829726,38.73742681205689,40.38937369997264,35.32135722408776,36.00266420497389,35.87405318147699,32.10714733511721,31.644865088307064,31.502729548167633,30.030365397010222,30.270371607889395,30.20511559763183,32.313443662941175,32.01591500910714,31.84856857986283
Gene_04853,42.70013107633441,43.0049106369914,42.6361409710675,43.74249560049631,42.89446457366001,42.88348522439681,39.57631012242975,39.61150161931124,39.048352251689,35.39514461164144,35.52906038136615,35.29040213654663,33.02994848162316,33.55331234303397,34.020145129040166,36.08210572757892,35.77303780346061,35.740639623180016,40.45008584370125,41.3263295348908,40.92073998317835,44.266473756473886,42.85505148289237,43.242190095834644,42.41028691625853,42.694213240062076,43.065610520309384,38.640970195834655,38.39535081883068,38.12106671613232,35.1014128974774,34.9414380200958,35.18796743593387,33.662963728998875,33.43694289576362,33.657242014858035
Gene_04854,29.227473980734654,28.94021565636162,29.328231201544114,24.57343760629904,23.870220102950977,23.64642904581594,23.799061704298826,23.26321452598277,23.55591647709163,28.793329637639392,29.22371530182017,29.515205854912157,28.05381687455555,27.653806741749772,28.14150045143197,22.662881801671837,22.729139578258263,22.75145629306923,24.658229312603886,24.837506293551957,24.810393171691505,29.600443502450553,29.612129776208054,29.48183176912849,26.58485050970721,26.822442835135263,26.966044660869585,22.49755764926637,22.84945878214802,22.227980426868484,26.338403073668378,25.966873552024058,26.706274570393063,30.015633915173318,29.3655375151802,29.819517090406634
Gene_04855,32.004511552350785,31.150250039261774,31.316029956766403,21.453093522250487,21.29805436282016,20.990267731924334,14.404967468319791,14.386230997698293,14.378288855388451,24.34430758827517,24.324338813413927,24.239395741546964,31.57605006233031,31.046070947148465,31.544397529742994,21.309190650232143,20.885502444758945,21.29104235802482,14.189463304151493,14.240992645163761,14.326295883053083,24.298504978408513,24.161326258632602,24.764954950559215,31.24691012092495,31.641119399501754,31.46126088701578,21.813440764696765,21.296889373337603,21.27811914177347,14.160852415793514,14.141982897939682,14.13365144319303,24.378699182262018,24.177877608885442,24.100227228578657
Gene_04856,23.415220772541083,23.748653119289745,23.893569277980465,22.642270839589052,23.000120746307484,22.978459246592102,21.94291032675325,21.44216554037954,21.747437806534187,20.22902857392356,20.136191173482775,20.522211045700402,19.0455853748929,18.94527762589412,19.510031925819828,18.644549267240187,18.298468934777546,18.472774546905278,18.168226497815642,18.159233675326323,18.549580032305265,18.819420890745615,18.88904474470629,19.187152022217575,19.609210736415292,19.509792454306055,19.70077327224767,20.77923265634918,21.281689850760046,20.801740779393846,22.599328754896305,22.366906036321396,22.19173296793166,23.134498368495123,23.37540523196044,23.26719427878101
Gene_04857,22.017428130728547,21.847384398199313,22.06105280642492,21.635115161602986,21.565335553138738,21.650742258785765,30.00603972299675,29.786614008126207,29.948376448006034,29.760425883832998,29.823607212142623,30.106533590223368,21.505841015422522,21.39579049465055,21.1266927538983,22.567056446209225,22.32717823658867,22.28257906461013,30.577183288926314,30.982224276336623,30.88575913097128,27.949876521706187,28.432882113547016,28.558214270899416,20.6589927149889,20.59630097271081,20.40426342750824,23.592466370076885,23.52029952638738,23.53815940909668,31.394671417440843,31.140008573162792,31.00721258022451,27.441535108697497,27.557490910328415,27.686270340055582
Gene_04858,41.41661909356021,40.93788518533897,40.67955147204789,35.850508299656454,36.113057598007856,35.972487945119056,28.46447189670471,29.09773027698986,28.659206439165146,23.010437085588023,23.39449580501656,23.971600385522134,24.382686801494906,24.422076672336072,24.544003207586993,30.93306134259107,30.852382374610933,30.57272694951874,37.8317276926002,38.19303709345541,37.954475569209706,41.516063701964406,41.591929581873366,41.320132609044,39.17825351809436,38.90891440161713,39.132348260241805,31.67657316905768,31.85607138871613,31.45490265390312,25.08036081538721,25.224568545099583,25.323744768549766,23.48925538897177,23.485927866019246,23.192774205437104
Gene_04859,27.726286265277473,28.229444708126486,28.103572854353228,27.71438386153345,27.198597699888364,27.420653721683173,36.20638384901953,36.29538068753717,36.29128983756145,38.21492154175932,39.018217177682345,39.61288971227567,30.676219128167844,31.373870224522523,31.10471954002145,26.125363953711627,25.691383462177807,26.100083262364734,32.96557833351907,32.6880211342923,32.87341524868267,39.50197852054873,39.12516193054127,39.69995936189899,35.66419712937938,34.624419883119344,34.983952329837955,26.904813464843137,26.440014441853506,26.643593434226585,28.48030632518912,28.5809042346329,28.69488058505222,38.05870811109956,37.62958274945775,37.753115117258645
Gene_04860,26.305440113172246,26.439395908077806,26.18940517991151,31.143759447753606,32.163720075683464,31.34637876748106,34.98138157084276,34.51479897562801,35.41691115116369,30.015943534829766,30.591367839245535,30.208778237134347,26.141415005332828,25.995687900504098,26.44812311983406,29.589868923092464,29.28938808283709,29.882735550028713,34.65081698407461,34.90580285680049,34.80874341763237,32.0127662658577,32.15805772417197,32.83503151458165,26.635654861086262,26.6852408693292,26.99951227909636,28.031985206571978,27.793188819560232,28.063634457839353,34.020754851103455,33.79352479039387,34.065801639058904,33.803201895408016,33.74416181674972,33.878184186144416
Gene_04861,23.191896330725925,23.052849582708653,22.932587886929134,20.58894175263725,20.525023762741007,20.35890448997564,22.212700356399232,22.320232575737723,23.1907854768591,27.077713456963178,27.09057574041171,26.981729317698004,31.277578430275906,31.498867308602833,31.36607070989797,33.25902593128184,33.3362329973535,32.80275311252278,30.463218322330004,29.920028406240668,30.13313173554554,25.86910158072974,25.658445822889963,25.676109322811108,21.573166246023764,21.416975864678243,21.66446411887298,21.01845736284232,21.147451839070385,20.849724774021045,23.811308242439303,23.972742889970178,24.294422357966365,28.43863651038516,28.78285654706377,29.26849616150276
Gene_04862,30.29271219925849,29.714828273276567,30.65842220540068,30.037600117159275,30.24178614741887,30.208549363623998,27.13648055440343,27.294455986516738,27.61880646372047,25.55093217514903,26.010272777298233,26.094532764125677,27.14465877199228,26.698665036917536,27.086765444928425,29.72660215847397,29.787993496715895,29.707722300588603,30.66707293626617,31.136973720875943,30.694181433884655,28.608585010457123,28.50153829422512,28.65680816377131,26.502069886095878,26.442866418834058,26.0271649407977,26.475527271540077,26.189780508747205,26.718179199158744,28.335242027776243,28.044250322901142,28.04772742705087,30.438640212032656,30.530537708610343,30.268639851551512
Gene_04863,29.282369266076877,29.16014028257102,28.781639482701134,27.817880480554813,27.49539299836662,26.948393821560003,25.580754231409983,25.664686999784042,25.876431820783573,23.938463645822534,23.974956331576504,23.589899139573006,22.855166028429544,23.002723919915624,22.73450458405325,21.844557085149546,22.314043172831223,22.131986352390694,22.049944548815542,21.699250863029675,22.23504298083707,22.113932615476582,22.366928627380055,22.332956079998777,23.25449599609368,23.574992998071895,23.505868900634045,24.577795359541323,24.981331807218563,24.72748938233114,26.75432608064172,26.491711400826816,26.240873578975272,28.213530329491928,28.012749166893183,28.459668163338296
Gene_04864,24.323792977533223,24.554194539989922,24.942632943704172,19.24095557969234,19.104962394506007,19.526213876019455,18.143095504644634,18.092029074871935,18.204032414067072,22.657896857820703,22.853887752434293,22.820182021841564,26.502098260940482,26.445499114976684,27.007289908885472,24.584751695004144,24.753021212342055,24.48086520817744,19.244668160189633,19.02096233735902,19.061313337885657,18.142819253872098,18.150638975121687,18.139556799730318,23.49814157718864,23.126320750562655,23.166686056938865,26.94497378115176,26.16162407920097,26.670977237895332,24.26659419399697,24.384333421309837,24.138233752988096,18.762342570865123,19.02047852177937,18.93102352226479
Gene_04865,19.260743609553,19.37267496346275,19.113453546669426,21.15155725219272,21.507550428900753,21.059829248579724,24.693143675531704,24.90258818488871,24.914453871436596,26.376081667673542,26.576529939679567,26.18963270819594,25.656582574925366,25.781444610442456,25.482344713331653,22.726535242932904,22.68918890706121,22.877052352635932,19.940362955750693,19.826272946390617,19.72013944272349,19.368625811458,19.176867749245222,18.955760254098905,20.9156302843913,20.92658108091837,21.037783437689104,24.304560723341385,24.101842733059936,24.271251585203643,25.984283447855244,26.5457042587999,26.262675689524936,25.686443091503147,25.752547757754012,25.61915783580183
Gene_04866,19.46686908810433,19.253510794277457,19.708586788531687,25.81407251731252,26.177771220971998,26.27731209407572,34.2518097506073,34.41668485248788,34.673946011834346,37.417930952399416,38.09760561290001,37.82583135084856,33.61008587259143,33.206231321133686,33.498126860519854,24.621163373333104,24.480860086804185,24.31226520583472,18.883141245813157,19.16334494315871,19.474259870177796,20.521957810358803,21.2388306531773,21.3834305756869,28.950054896261804,29.08596322593069,28.962502922388985,36.16236066078937,35.937763726531124,36.65622556450468,37.15217732707551,37.42751042875085,38.31143240211424,30.914499033903596,30.632651617985655,30.305818959055895
Gene_04867,33.71484793165944,33.5920171155572,33.66411628001598,26.089590204268095,26.421421997608313,26.44852694110824,28.49434193853485,28.95535597105205,28.7815861506066,38.143931215307084,37.71559873285625,37.73604317795654,44.12108564487059,44.4209673246981,43.50701903852041,41.11156892415427,41.10221680373555,40.947378464923375,31.949656198855738,32.26736909465813,31.329724184772633,25.768734439149142,26.573358634092614,25.91370259859333,30.95550447363264,30.905836615663624,30.80557620314434,39.368428384137765,39.58837987447316,39.96445459200168,45.36044172051182,44.94100422945971,45.15038576495982,39.275022493030846,39.80516739469456,39.06931860172347
Gene_04868,18.08169747612228,18.290343925250205,18.13247253631241,21.837321744151588,21.025335347722656,21.344801658354523,27.299537896531227,27.16263636111584,27.680419292401314,24.82321297794685,24.867826361228218,24.689028446290447,18.572486481365637,18.200212199881307,18.52281556574038,20.11362682879257,19.767100615741914,20.080001048166164,27.02941955364136,26.75036524993431,27.392958648067495,25.94894658201204,25.90421000348165,25.830970502105338,19.26453783194536,19.27217468144429,19.33423388396561,19.34772454031784,19.270206631037976,19.302753532280928,26.02632939309922,25.594542923257734,26.14825889647452,26.690910105321798,27.168199742944395,26.69195204300373
